skiier_id,age_class,start_group,smagan,mangsbodarna,risberg,evertsberg,oxberg,hokberg,eldris,mora
10301,35,3,2594,5185,7402,10120,12826,14881,16875,18864
13464,60,9,5368,9851,13934,18879,24293,28004,31608,34640
13553,45,10,7015,11864,16013,21306,27434,31361,34730,37570
11692,45,2,2441,5014,7178,9875,12800,14642,16676,18536
8046,21,2,2687,5472,7751,10680,13628,15711,17878,19789
5400,35,4,2952,5903,8105,11058,14155,16137,18508,20419
11717,21,9,6135,10759,15051,20111,25611,29106,32684,35583
636,40,1,2356,4772,6815,9137,11740,13539,15397,16873
12298,60,8,5373,9836,13913,19072,24501,28406,32187,35201
6101,50,10,5525,9971,13788,18802,24101,27937,31649,34926
1340,40,4,3730,7110,9668,12884,16329,18624,21074,23226
9464,21,5,4105,7498,10300,13646,17256,19800,22580,24690
1974,21,5,3337,6319,8660,11766,14948,17052,19485,21461
1633,40,10,6241,12072,17272,23977,30160,34283,38862,42549
4625,50,2,2537,5187,7417,10249,13140,15126,17262,19101
12856,21,5,4355,7289,9783,13258,17017,19625,22242,24244
7475,40,4,3783,6936,9438,12652,16137,18567,20888,23089
11677,35,10,5489,9614,12980,17066,21852,24974,28068,30592
12258,50,5,4029,7315,9837,13028,16483,18901,21308,23459
2587,35,7,4427,7910,10881,14415,18374,21460,24376,26641
4607,45,5,3863,7233,10065,13509,17600,20186,22873,24984
4937,21,8,5896,10452,14500,19582,25123,28367,31836,34945
12765,21,8,5350,9719,13723,18156,22930,26541,29855,32666
12972,21,10,6646,11494,16087,21604,27528,31437,35494,38885
3428,50,8,5402,9740,13544,18551,23760,27439,31249,34266
13314,45,9,5888,10432,15187,20746,26060,29640,33072,35902
7097,35,6,4421,7892,10755,14284,18404,21232,23941,26367
4543,21,3,2575,5093,6994,9579,12169,13996,15957,17727
623,21,6,4360,7649,10258,13529,17337,19923,22679,24876
7328,21,1,2237,4653,6611,9243,11961,13771,15720,17479
10508,21,8,5484,9639,13259,17638,22339,25933,29215,32014
5751,35,6,4368,8046,10954,14687,18561,21301,23952,26282
1254,45,4,3420,6414,8911,12155,15669,18200,21038,23457
2131,21,10,7023,12180,16925,22762,28910,32738,36591,40301
3793,55,8,4950,9024,12482,16795,21336,24520,27499,30242
7519,55,8,5563,10119,14380,19667,25264,29289,32739,35822
7567,21,10,6052,10443,14015,18422,23082,26216,29304,31870
4998,55,7,5583,9328,12397,16201,20499,23507,26778,29555
4696,21,3,3437,6446,8807,11840,14850,16944,18961,20806
8447,21,8,5646,9617,12917,17479,22274,25273,28279,30935
12703,35,8,5571,9896,13598,18259,23353,27594,31091,33905
3358,40,3,2900,5808,8211,11276,14495,16454,18793,20643
8702,45,0,1974,4372,6272,8513,10847,12424,14067,15679
11435,45,10,6618,11525,15915,21544,26843,30519,34598,38319
7739,21,7,4852,8870,12366,16606,21237,24313,27759,30452
6779,40,6,4386,8079,11191,15303,19959,22899,26090,28626
1835,21,7,5092,9515,13172,17777,23055,26613,30235,33124
2707,40,5,3814,7317,10164,13364,17080,19782,22263,24481
11861,45,2,2783,6127,8608,11779,15949,18537,20895,23045
11057,45,7,4737,8284,11356,15122,19014,21829,24705,27187
11214,45,4,3101,5817,7997,10886,13741,15690,17924,19675
13008,35,2,2552,5056,7134,9658,12345,14255,16478,18161
9134,55,7,5065,9201,12624,16882,21513,24633,27806,30387
9254,35,7,5056,9186,12449,16432,20445,23206,26112,28344
4098,21,7,5047,9188,12327,16593,21181,24260,27319,29904
7141,21,9,6059,10353,14162,18774,23553,26844,30215,33030
5907,40,5,3944,7356,10150,13483,16999,19578,22028,24246
8372,40,10,6216,11318,15792,21043,26301,29883,33006,35709
8506,35,4,2857,6078,9275,13870,17674,20261,22758,25230
3542,40,1,2516,4968,7008,9413,11975,13837,15556,17046
8299,40,7,3990,7530,10424,14274,18456,21233,24214,26791
4842,45,3,2958,5740,7965,10894,13879,15819,17925,19946
7984,21,7,5044,9778,13860,18913,25071,28774,32395,35602
7632,50,6,4678,8797,12442,16722,21516,24699,27911,30516
13249,21,7,5080,9238,13019,17222,21825,25274,28399,31179
2265,35,5,3224,6311,8973,12390,16192,19043,21468,23960
4103,40,10,5785,9990,13827,18017,22629,25893,29510,32283
10997,65,5,3808,7260,10029,13709,17484,19993,22753,24952
7815,21,2,3167,5980,8339,11229,14237,16153,18219,20111
6504,60,6,3938,7657,10669,14603,19025,22571,25528,28167
4448,40,7,5030,9540,13309,18000,23715,27363,30850,34170
6544,50,5,3607,6851,9591,12931,16682,19354,22196,24497
12560,55,3,3191,6100,8519,11769,15083,17427,19698,21705
707,40,8,4898,8854,12194,16602,21730,25010,28089,31022
10707,50,7,4816,9287,13010,17670,22209,25293,28742,31629
8419,50,7,4818,8086,10724,14105,17823,20648,23092,25168
6729,35,5,3781,7439,10163,13712,17585,20298,22934,25310
5194,40,4,2949,5906,8324,11507,14942,17370,20208,22483
7655,21,10,6977,12395,17351,23232,29236,33134,37802,41686
4489,35,2,2382,4857,6817,9246,11814,13617,15526,17091
8844,35,9,5804,10539,14705,20410,26214,29889,33983,38082
9847,40,6,4616,7961,10717,13968,17794,20371,23166,25408
6707,21,5,3677,6961,9681,13382,17326,20471,23254,25604
4151,21,10,7054,12033,16298,21708,27164,30470,33946,37014
9120,35,8,5595,9429,12752,17087,21831,24903,28056,30795
6147,45,6,3843,7110,9711,13120,16536,19345,21858,24022
4669,21,0,1967,4319,6254,8382,10555,12120,14076,15618
12840,19-20,10,7014,11682,15917,20706,25929,29469,32881,35616
2279,21,5,3734,7284,10198,13996,18345,21586,24435,26679
1858,50,4,3662,7006,9760,13110,16593,19097,21587,23621
2688,40,4,3187,6432,9178,12717,16363,19144,21472,23901
31,21,4,3666,7013,9745,13084,16596,19036,21665,23615
2670,35,9,5750,10226,14146,18708,23617,27109,30429,33364
811,21,10,6629,11172,15485,20193,25782,29206,32563,35278
10733,60,5,3908,7473,10418,14050,18048,21071,23758,26352
11684,40,6,4183,7582,10304,13897,17730,20571,23101,25466
12489,45,8,5078,9095,12575,17001,21651,24872,28010,30766
13454,21,4,3517,6440,8791,11708,14836,17066,19259,21134
13175,40,3,3429,6368,8725,11684,14596,16663,18878,20693
406,21,10,7071,11819,16667,22848,29289,33159,36650,39935
7362,40,10,6678,11963,16462,22318,28329,31849,35849,39296
10300,21,10,5930,10685,14753,20064,26743,31155,35269,38673
7664,21,3,2743,5436,7596,10368,13610,15967,18411,20424
11864,55,7,5092,9268,12867,17347,22278,25516,28594,31450
3569,50,2,2427,5238,7439,10242,13172,15036,17049,18723
7408,50,9,5787,10483,14960,20162,26223,30073,33765,36616
512,21,10,7057,12179,16459,21526,26941,30711,34670,37634
1256,45,6,4497,8227,11185,14994,19161,21986,25015,27389
3689,60,8,5144,9333,13052,17695,22909,26157,29744,32584
12564,55,8,5157,9270,13007,17695,22898,26136,29760,32493
3999,45,6,4348,7675,10398,13839,17582,20397,23129,25353
3148,60,5,3867,7065,9700,12923,16615,19085,21540,23640
2158,35,9,6339,11079,15177,20889,26524,30150,33994,36686
4933,45,3,2590,5198,7424,10297,13344,15361,17532,19170
11181,45,10,6533,11333,15661,21241,26727,30923,34908,37990
1188,50,8,5372,9789,13847,18442,23296,26842,30175,33197
10737,21,10,6405,11352,16549,22510,28553,31993,35982,39239
10224,50,9,5688,9736,13402,18001,22396,25634,28635,31451
4174,45,9,5706,9898,13561,18052,22802,26125,29561,32333
7308,40,8,5836,10263,14133,19122,24621,28268,31898,34834
13275,40,9,5217,9197,12512,16912,21684,25031,28252,30700
10542,40,2,2546,5134,7233,9894,12644,14480,16565,18224
9977,55,6,5000,8853,12024,15688,20342,23204,25851,28119
10032,21,10,6719,11867,16496,22783,28885,32381,36705,39920
8791,55,7,5422,9710,13466,18565,23742,27383,31049,34126
11593,45,9,5759,10317,14539,19855,25312,28777,32546,35709
9277,35,8,5753,10643,15394,20274,25563,28854,32387,35384
3640,55,1,2346,4836,6879,9387,12021,13764,15847,17380
11531,40,5,3983,7581,10466,14394,18687,21814,24839,27331
7327,21,8,4954,10080,14424,19710,25383,28927,32613,35527
1507,40,5,3405,6664,9234,12669,16377,18946,21453,23631
1126,35,10,6482,11198,15250,20350,25567,28958,32522,35359
5008,21,3,3315,6150,8544,11739,14891,16942,19261,21011
2846,50,10,7625,13332,17917,23700,29158,32774,36489,39722
1940,45,9,5858,10205,14035,18731,24323,27808,31007,33854
2510,21,8,5108,9723,13590,18797,24238,27795,31584,34513
13180,45,4,3039,6090,8573,11731,14853,17185,19538,21595
9897,35,10,5590,10025,14389,19524,25124,28470,31979,35163
8857,45,3,2592,5247,7482,10265,13468,15716,17956,20133
446,45,5,4362,7793,10478,13991,17661,20320,22839,25085
12601,21,8,6740,12460,17337,23500,29845,33752,38148,42145
12029,35,8,6728,12486,17273,23389,29829,33708,38106,42205
6141,50,8,5037,9081,12386,16403,21075,24514,27725,30626
2163,40,1,2363,4705,6582,9040,11516,13214,15059,16576
11981,21,1,2112,4412,6260,8648,11026,12673,14547,16072
8527,60,6,4705,8233,11222,14904,19013,21911,24745,27388
12448,45,1,2410,4980,7089,9705,12353,14220,16152,17865
12571,45,9,5443,10025,14467,20195,25660,29356,32718,35599
8476,21,6,3718,7018,9687,12923,17018,19629,22237,24482
1593,21,9,6161,10593,14366,19305,24489,27859,31394,34160
7266,21,7,5704,9737,12941,16796,21227,23968,27011,29287
2694,21,5,4963,10374,15952,22396,28808,32614,36615,40189
12301,40,4,3135,6085,8579,11865,15272,17825,20594,22715
7113,21,7,4946,8865,11790,15710,20086,23008,25897,28419
12507,55,10,6717,11918,16301,21723,27315,30790,34763,37885
2024,45,7,5882,9689,13203,18248,23474,26879,30260,33394
1828,21,7,4706,8370,11372,15050,19264,22424,25356,27712
5228,35,2,2207,4636,6626,9131,11691,13485,15490,17133
7887,35,7,5010,9070,12382,16497,20843,24373,27523,30380
5088,21,10,7758,13549,18692,24156,30013,33422,37261,40383
11773,45,5,3789,7233,10156,13559,17601,20473,23147,25490
2594,60,10,6791,12368,17411,23315,29743,34131,38930,42695
13512,55,6,3991,7318,10119,13671,17574,20336,22949,25345
11666,40,10,6884,11792,16050,21688,27316,30745,34468,37365
2908,21,10,6670,11954,16996,23121,28846,32605,36664,40388
10298,35,10,7185,13181,18303,24421,31003,34787,39156,43680
10024,21,7,4826,8766,11959,16307,21230,24154,27070,29687
8053,40,10,6581,10872,15060,20454,25539,29136,32426,35593
11449,21,8,6179,11689,16792,23332,29992,34213,39146,43412
6496,21,4,3436,6533,9039,12164,15540,17822,20181,22392
11890,45,7,4163,7643,10806,14561,18834,22227,25311,27450
7304,45,10,6583,11249,15194,20253,25260,28558,32170,35283
9853,50,10,6721,11933,16389,22087,28190,32101,36307,39550
4077,50,8,5395,10132,14328,19638,25011,28542,32209,35464
2569,21,4,3562,6640,8934,11957,15050,17040,19271,21212
11920,40,4,3604,6819,9457,12836,16493,19097,21515,23667
943,21,8,5882,9726,13305,18344,23470,26837,30237,33334
8973,21,10,6900,12068,16863,22395,28189,31556,35397,38778
8395,45,1,2283,4743,6655,9192,11739,13541,15547,17077
13542,40,5,4399,8097,11081,15222,19438,22530,25345,27838
8888,35,10,7102,12738,18131,24030,29761,33727,37919,41744
10248,60,3,2998,5912,8300,11246,14341,16556,18816,20615
10336,21,0,2152,4472,6564,8682,11114,12657,14490,16015
10786,40,9,5776,10861,15519,21066,26952,30497,34635,38005
7803,21,10,7051,12347,16300,21914,27791,30988,34977,38186
12705,65,10,6855,11931,16350,21896,27923,31476,35202,38517
6045,40,3,3065,5822,8100,10967,14083,16205,18332,20234
11664,50,10,6261,11005,15340,20643,26427,30185,34074,37251
11672,21,1,2114,4451,6427,8887,11344,13200,15029,16501
3626,45,9,5669,10068,13924,18940,23810,27016,30347,33322
7159,50,6,4888,8764,11733,15796,20152,23072,26230,28786
11741,50,8,5127,9313,12717,16971,21479,24527,28097,30723
11853,55,4,3281,6352,8775,12233,15664,17984,20533,22626
12923,19-20,8,5378,9801,13572,18377,23171,26612,30223,33114
11164,21,1,2313,4723,6633,9155,11681,13531,15501,16972
1823,55,10,6923,12237,16987,22998,29296,33008,37229,41075
12037,21,10,6814,11223,15069,19872,25380,28941,32321,35051
1564,40,5,3729,7228,10207,14071,18487,22037,25098,27586
3235,21,5,2894,5654,7991,10899,13809,15910,18061,20084
3231,21,10,7127,12283,16756,22316,28232,32429,36596,40066
